,loss_crab_t,fid_crab_t,inf_crab_t
0,1.5194712627283364,0.384563974507007,-0.21081708524994486
1,1.567914167724603,0.36969007121281633,-0.2004458517137889
2,1.519505359713554,0.38455332927608415,-0.21080957329927277
3,1.5155076851539346,0.3857939544894332,-0.21168591319585106
4,1.5189332746591917,0.38473078948498385,-0.21093481746194517
5,1.522234043309629,0.3837077049465664,-0.21021326182748534
6,1.5234028269241278,0.38334587240047113,-0.2099583571864299
7,1.5204364485543775,0.384264735553339,-0.21060597274274215
8,1.5197095257167668,0.3844900462920674,-0.2107649194906242
9,1.5244057570872407,0.38303545104938186,-0.20973978999828466
10,1.5229734051902197,0.38347891422473,-0.21005206541172586
11,1.5149567736093752,0.3859649570605768,-0.21180684299410832
12,1.5026081957380286,0.3898104464289464,-0.2145352317399605
13,1.5182537366962192,0.3849415322283193,-0.21108359800722934
14,1.5524481393994856,0.3744068609802242,-0.20370802289928117
15,1.5416289049887821,0.3777242067993992,-0.20601709293145226
16,1.5618813086479495,0.37152636782364595,-0.20171293856756933
17,1.5164175422769774,0.38551144536703136,-0.21148620180280975
18,1.5175225432366217,0.3851684710603234,-0.21124386971258677
19,1.5192260768169787,0.38464002172914197,-0.2108707527771033
20,1.519774413690263,0.3844698943500425,-0.21075070081893219
21,1.4797483890330334,0.39697910291068955,-0.21966763755583124
22,1.4366309774544388,0.4106788340792995,-0.22964796060603962
23,1.4738836182077868,0.3988288560325189,-0.22100187358821363
24,1.4744027180398904,0.3986650614012121,-0.22088356216174668
25,1.4783790563301784,0.39741080602277506,-0.21997866064497365
26,1.490948990166112,0.39345855029286475,-0.21713951505464804
27,1.4887679622203038,0.3941428562493946,-0.21762976691408956
28,1.485746833805324,0.3950917946948027,-0.2183105244452023
29,1.4828501884867242,0.39600260840488577,-0.21896493690584584
30,1.481013028159584,0.396580901905642,-0.2193809486095913
31,1.4777427547743935,0.3976114251957463,-0.2201232737703736
32,1.4736704445683615,0.39889627540219247,-0.2210505810194657
33,1.46940738093147,0.40024364566938364,-0.22202514204941265
34,1.4643899248015482,0.40183240164181866,-0.2231771156032009
35,1.45918850341498,0.4034826713066143,-0.22437693565398434
36,1.4536115252982487,0.4052558231664207,-0.22566980146627297
37,1.4479467166910773,0.4070609384439492,-0.22698993832184017
38,1.4418973548130298,0.4089930703638301,-0.22840742692736268
39,1.4356382084320436,0.41099684427452565,-0.22988237836996375
40,1.3965129609365776,0.4236340778185448,-0.23930170489840633
41,1.4246878497040543,0.414514597799537,-0.23248392864084103
42,1.4165572003259725,0.4171359599007184,-0.23443273772943896
43,1.4201327678115996,0.4159822264846646,-0.23357393572633844
44,1.4241834351279854,0.41467699967073635,-0.23260440990286915
45,1.4197423242262328,0.4161081406295373,-0.23366757964703885
46,1.4163776464047533,0.417193958602019,-0.23447595495934476
47,1.4126819803558657,0.4183883591801918,-0.23536690976041053
48,1.4071396889426762,0.4201827466488966,-0.23670886569075905
49,1.4043629128729822,0.4210833595823238,-0.23738396686486357
50,1.3967200164590718,0.4235666903513385,-0.2392509310873516
51,1.3941276133924574,0.42441070520667806,-0.23988729196861916
52,1.3580615535426876,0.4362398826518475,-0.24890565111123902
53,1.3779531208118518,0.4296955384110098,-0.24389323084186323
54,1.372047410471418,0.43163348943928265,-0.2453715196030565
55,1.3667008430537613,0.4333916018564484,-0.24671699275173928
56,1.3620236045001497,0.43493248507106796,-0.2478996590666921
57,1.3576104033042873,0.4363889378626945,-0.2490204914710512
58,1.3095490232826188,0.4524078462826523,-0.26154278336798265
59,1.3486883914933696,0.4393408458776138,-0.251301082541452
